sample	aneuploidy_score
GENIE-MSK-P-0048642-T01-IH3	0.0731707317073171
GENIE-MSK-P-0048643-T01-IH3	0.268292682926829
GENIE-MSK-P-0048644-T01-IH3	0
GENIE-MSK-P-0048645-T01-IH3	0
GENIE-MSK-P-0048646-T01-IH3	0
GENIE-MSK-P-0048649-T01-IM6	0.24390243902439
GENIE-MSK-P-0048650-T01-IM6	0.195121951219512
GENIE-MSK-P-0048650-T02-IM7	0
GENIE-MSK-P-0048651-T01-IM6	0.219512195121951
GENIE-MSK-P-0048652-T01-IM6	0.121951219512195
GENIE-MSK-P-0048653-T01-IM6	0.170731707317073
GENIE-MSK-P-0048653-T02-IM6	0.195121951219512
GENIE-MSK-P-0048654-T01-IM6	0.48780487804878
GENIE-MSK-P-0048655-T01-IM6	0.585365853658537
GENIE-MSK-P-0048656-T01-IM6	0.0731707317073171
GENIE-MSK-P-0048657-T01-IM6	0.24390243902439
GENIE-MSK-P-0048658-T01-IM6	0.682926829268293
GENIE-MSK-P-0048659-T01-IM6	0.634146341463415
GENIE-MSK-P-0048660-T01-IM6	0.0731707317073171
GENIE-MSK-P-0048660-T02-IM7	0.19047619047619
GENIE-MSK-P-0048661-T01-IM6	0.170731707317073
GENIE-MSK-P-0048662-T01-IM6	0.682926829268293
GENIE-MSK-P-0048662-T02-IM7	0.714285714285714
GENIE-MSK-P-0048663-T01-IM6	0.268292682926829
GENIE-MSK-P-0048664-T01-IM6	0.292682926829268
GENIE-MSK-P-0048665-T01-IM6	0.024390243902439
GENIE-MSK-P-0048666-T01-IM6	0.707317073170732
GENIE-MSK-P-0048667-T01-IM6	0.390243902439024
GENIE-MSK-P-0048668-T01-IM6	0.853658536585366
GENIE-MSK-P-0048669-T01-IM6	0.780487804878049
GENIE-MSK-P-0048670-T01-IM6	0.75609756097561
GENIE-MSK-P-0048671-T01-IM6	0.536585365853659
GENIE-MSK-P-0048671-T02-IM6	0.48780487804878
GENIE-MSK-P-0048672-T01-IM6	0.585365853658537
GENIE-MSK-P-0048673-T01-IM6	0.317073170731707
GENIE-MSK-P-0048674-T01-IM6	0.439024390243902
GENIE-MSK-P-0048675-T01-IM6	0.804878048780488
GENIE-MSK-P-0048683-T01-IM6	0.121951219512195
GENIE-MSK-P-0048686-T01-IM6	0.48780487804878
GENIE-MSK-P-0048687-T01-IM6	0.0487804878048781
GENIE-MSK-P-0048688-T01-IM6	0.51219512195122
GENIE-MSK-P-0048689-T01-IM6	0.0487804878048781
GENIE-MSK-P-0048690-T01-IM6	0.658536585365854
GENIE-MSK-P-0048691-T01-IM6	0.0487804878048781
GENIE-MSK-P-0048692-T01-IM6	0.146341463414634
GENIE-MSK-P-0048693-T01-IM6	0.341463414634146
GENIE-MSK-P-0048694-T01-IM6	0.24390243902439
GENIE-MSK-P-0048695-T01-IM6	0.439024390243902
GENIE-MSK-P-0048696-T01-IM6	0.341463414634146
GENIE-MSK-P-0048696-T02-IM6	0.414634146341463
GENIE-MSK-P-0048697-T01-IM6	0
GENIE-MSK-P-0048698-T01-IM6	0.51219512195122
GENIE-MSK-P-0048699-T01-IM6	0.268292682926829
GENIE-MSK-P-0048700-T01-IM6	0.121951219512195
GENIE-MSK-P-0048700-T03-IM6	0.0975609756097561
GENIE-MSK-P-0048700-T04-IM6	0.219512195121951
GENIE-MSK-P-0048700-T05-IM6	0
GENIE-MSK-P-0048701-T01-IM6	0.536585365853659
GENIE-MSK-P-0048702-T01-IM6	0.707317073170732
GENIE-MSK-P-0048703-T01-IM6	0.51219512195122
GENIE-MSK-P-0048704-T01-IM6	0
GENIE-MSK-P-0048704-T02-IM7	0.857142857142857
GENIE-MSK-P-0048705-T01-IM6	0.219512195121951
GENIE-MSK-P-0048708-T01-IM6	0.121951219512195
GENIE-MSK-P-0048709-T01-IM6	0.609756097560976
GENIE-MSK-P-0048710-T01-IM6	0.609756097560976
GENIE-MSK-P-0048711-T01-IM6	0.170731707317073
GENIE-MSK-P-0048711-T02-IM6	0.146341463414634
GENIE-MSK-P-0048712-T01-IM6	0.682926829268293
GENIE-MSK-P-0048713-T01-IM6	0
GENIE-MSK-P-0048714-T01-IM6	0.292682926829268
GENIE-MSK-P-0048715-T01-IM6	0.658536585365854
GENIE-MSK-P-0048716-T01-IM6	0.146341463414634
GENIE-MSK-P-0048716-T02-IM6	0.170731707317073
GENIE-MSK-P-0048716-T03-IM6	0.121951219512195
GENIE-MSK-P-0048720-T01-IM6	0.219512195121951
GENIE-MSK-P-0048720-T02-IM6	0.219512195121951
GENIE-MSK-P-0048722-T01-IM6	0.463414634146341
GENIE-MSK-P-0048723-T01-IM6	0.585365853658537
GENIE-MSK-P-0048724-T01-IM6	0.0731707317073171
GENIE-MSK-P-0048725-T01-IM6	0.024390243902439
GENIE-MSK-P-0048725-T02-IM7	0.166666666666667
GENIE-MSK-P-0048726-T01-IM6	0.365853658536585
GENIE-MSK-P-0048727-T01-IM6	0.731707317073171
GENIE-MSK-P-0048729-T04-IH3	0
GENIE-MSK-P-0048730-T02-IH3	0
GENIE-MSK-P-0048731-T02-IH3	0
GENIE-MSK-P-0048733-T02-IH3	0
GENIE-MSK-P-0048734-T02-IM6	0.121951219512195
GENIE-MSK-P-0048736-T01-IH3	0
GENIE-MSK-P-0048736-T04-IH3	0
GENIE-MSK-P-0048736-T06-IH3	0
GENIE-MSK-P-0048737-T01-IH3	0.0731707317073171
GENIE-MSK-P-0048737-T02-IH3	0.024390243902439
GENIE-MSK-P-0048738-T01-IH3	0.0975609756097561
GENIE-MSK-P-0048739-T01-IH3	0.0487804878048781
GENIE-MSK-P-0048739-T02-IH3	0.0487804878048781
GENIE-MSK-P-0048740-T01-IH3	0
GENIE-MSK-P-0048740-T03-IH3	0
GENIE-MSK-P-0048741-T01-IH3	0
GENIE-MSK-P-0048742-T01-IH3	0
GENIE-MSK-P-0048743-T01-IM6	0.780487804878049
GENIE-MSK-P-0048744-T01-IM6	0.75609756097561
GENIE-MSK-P-0048745-T01-IM6	0
GENIE-MSK-P-0048746-T01-IM6	0.195121951219512
GENIE-MSK-P-0048746-T02-IM6	0.48780487804878
GENIE-MSK-P-0048747-T01-IM6	0.121951219512195
GENIE-MSK-P-0048747-T02-IM6	0.024390243902439
GENIE-MSK-P-0048748-T01-IM6	0.390243902439024
GENIE-MSK-P-0048749-T01-IM6	0
GENIE-MSK-P-0048750-T01-IM6	0.414634146341463
GENIE-MSK-P-0048751-T01-IM6	0.414634146341463
GENIE-MSK-P-0048752-T01-IM6	0
GENIE-MSK-P-0048753-T01-IM6	0.48780487804878
GENIE-MSK-P-0048754-T01-IM6	0
GENIE-MSK-P-0048755-T01-IM6	0.414634146341463
GENIE-MSK-P-0048756-T01-IM6	0.804878048780488
GENIE-MSK-P-0048757-T01-IM6	0
GENIE-MSK-P-0048758-T01-IM6	0.024390243902439
GENIE-MSK-P-0048759-T01-IM6	0
GENIE-MSK-P-0048760-T01-IM6	0.682926829268293
GENIE-MSK-P-0048761-T01-IM6	0.268292682926829
GENIE-MSK-P-0048762-T01-IM6	0.829268292682927
GENIE-MSK-P-0048763-T01-IM6	0.51219512195122
GENIE-MSK-P-0048764-T01-IM6	0.0975609756097561
GENIE-MSK-P-0048765-T01-IM6	0.024390243902439
GENIE-MSK-P-0048766-T01-IM6	0.146341463414634
GENIE-MSK-P-0048767-T01-IM6	0.682926829268293
GENIE-MSK-P-0048768-T01-IM6	0.0975609756097561
GENIE-MSK-P-0048769-T01-IM6	0.609756097560976
GENIE-MSK-P-0048770-T01-IM6	0.682926829268293
GENIE-MSK-P-0048771-T01-IM6	0.585365853658537
GENIE-MSK-P-0048772-T01-IM6	0.146341463414634
GENIE-MSK-P-0048773-T01-IM6	0.658536585365854
GENIE-MSK-P-0048773-T02-IM6	0.75609756097561
GENIE-MSK-P-0048773-T03-IM6	0.634146341463415
GENIE-MSK-P-0048773-T04-IM6	0.682926829268293
GENIE-MSK-P-0048774-T01-IM6	0.390243902439024
GENIE-MSK-P-0048775-T01-IM6	0.780487804878049
GENIE-MSK-P-0048776-T01-IM6	0.0731707317073171
GENIE-MSK-P-0048777-T01-IM6	0.731707317073171
GENIE-MSK-P-0048778-T01-IM6	0.585365853658537
GENIE-MSK-P-0048778-T02-IM6	0.195121951219512
GENIE-MSK-P-0048779-T01-IM6	0.0487804878048781
GENIE-MSK-P-0048780-T01-IM6	0.024390243902439
GENIE-MSK-P-0048781-T01-IM6	0.219512195121951
GENIE-MSK-P-0048782-T01-IM6	0.634146341463415
GENIE-MSK-P-0048783-T01-IM6	0.292682926829268
GENIE-MSK-P-0048784-T01-IM6	0.268292682926829
GENIE-MSK-P-0048785-T01-IM6	0.707317073170732
GENIE-MSK-P-0048786-T01-IM6	0.658536585365854
GENIE-MSK-P-0048787-T01-IM6	0.0487804878048781
GENIE-MSK-P-0048788-T01-IM6	0.634146341463415
GENIE-MSK-P-0048789-T01-IM6	0.75609756097561
GENIE-MSK-P-0048790-T01-IM6	0.0975609756097561
GENIE-MSK-P-0048791-T01-IM6	0.48780487804878
GENIE-MSK-P-0048792-T01-IM6	0.0731707317073171
GENIE-MSK-P-0048793-T01-IM6	0.0731707317073171
GENIE-MSK-P-0048794-T01-IM6	0.292682926829268
GENIE-MSK-P-0048795-T01-IM6	0.51219512195122
GENIE-MSK-P-0048796-T01-IH3	0
GENIE-MSK-P-0048797-T01-IH3	0
GENIE-MSK-P-0048798-T01-IH3	0
GENIE-MSK-P-0048799-T01-IH3	0
GENIE-MSK-P-0048799-T02-IH3	0
GENIE-MSK-P-0048800-T01-IH3	0.024390243902439
GENIE-MSK-P-0048800-T03-IH3	0
GENIE-MSK-P-0048801-T01-IH3	0
GENIE-MSK-P-0048801-T03-IH3	0
GENIE-MSK-P-0048801-T04-IH3	0
GENIE-MSK-P-0048801-T05-IH3	0
GENIE-MSK-P-0048801-T06-IH3	0.024390243902439
GENIE-MSK-P-0048802-T01-IM6	0.560975609756098
GENIE-MSK-P-0048803-T01-IM6	0.24390243902439
GENIE-MSK-P-0048804-T01-IM6	0.024390243902439
GENIE-MSK-P-0048805-T01-IM6	0
GENIE-MSK-P-0048806-T01-IM6	0.609756097560976
GENIE-MSK-P-0048807-T01-IM6	0
GENIE-MSK-P-0048808-T01-IM6	0.317073170731707
GENIE-MSK-P-0048809-T01-IM6	0.682926829268293
GENIE-MSK-P-0048810-T01-IM6	0.341463414634146
GENIE-MSK-P-0048811-T01-IM6	0.609756097560976
GENIE-MSK-P-0048812-T01-IM6	0.317073170731707
GENIE-MSK-P-0048813-T01-IM6	0.560975609756098
GENIE-MSK-P-0048814-T01-IM6	0.0975609756097561
GENIE-MSK-P-0048815-T01-IM6	0.829268292682927
GENIE-MSK-P-0048816-T01-IM6	0.463414634146341
GENIE-MSK-P-0048817-T01-IM6	0
GENIE-MSK-P-0048818-T01-IM6	0.0975609756097561
GENIE-MSK-P-0048819-T01-IM6	0
GENIE-MSK-P-0048820-T01-IM6	0.878048780487805
GENIE-MSK-P-0048821-T01-IM6	0.414634146341463
GENIE-MSK-P-0048822-T01-IM6	0.48780487804878
GENIE-MSK-P-0048824-T01-IM6	0.317073170731707
GENIE-MSK-P-0048827-T01-IM6	0
GENIE-MSK-P-0048828-T01-IM6	0.195121951219512
GENIE-MSK-P-0048829-T01-IM6	0.121951219512195
GENIE-MSK-P-0048830-T01-IM6	0.0731707317073171
GENIE-MSK-P-0048831-T01-IM6	0.024390243902439
GENIE-MSK-P-0048833-T01-IM6	0.878048780487805
GENIE-MSK-P-0048833-T03-IH3	0
GENIE-MSK-P-0048834-T01-IM6	0
GENIE-MSK-P-0048834-T02-IM6	0.121951219512195
GENIE-MSK-P-0048835-T01-IM6	0.560975609756098
GENIE-MSK-P-0048835-T02-IM6	0.414634146341463
GENIE-MSK-P-0048836-T01-IM6	0.390243902439024
GENIE-MSK-P-0048837-T01-IM6	0.878048780487805
GENIE-MSK-P-0048838-T01-IM6	0.0731707317073171
GENIE-MSK-P-0048841-T01-IM6	0
GENIE-MSK-P-0048841-T02-IM6	0.0487804878048781
GENIE-MSK-P-0048842-T01-IM6	0.0731707317073171
GENIE-MSK-P-0048843-T01-IM6	0.146341463414634
GENIE-MSK-P-0048844-T01-IM6	0
GENIE-MSK-P-0048845-T01-IM6	0.536585365853659
GENIE-MSK-P-0048846-T01-IM6	0.731707317073171
GENIE-MSK-P-0048847-T01-IM6	0.219512195121951
GENIE-MSK-P-0048848-T01-IM6	0.780487804878049
GENIE-MSK-P-0048849-T01-IM6	0.317073170731707
GENIE-MSK-P-0048850-T01-IM6	0.317073170731707
GENIE-MSK-P-0048851-T01-IM6	0.609756097560976
GENIE-MSK-P-0048852-T01-IM6	0.24390243902439
GENIE-MSK-P-0048853-T01-IM6	0.268292682926829
GENIE-MSK-P-0048855-T01-IM6	0.268292682926829
GENIE-MSK-P-0048856-T01-IM6	0.146341463414634
GENIE-MSK-P-0048857-T01-IM6	0.658536585365854
GENIE-MSK-P-0048858-T01-IM6	0.414634146341463
GENIE-MSK-P-0048859-T01-IM6	0.0731707317073171
GENIE-MSK-P-0048860-T02-IM7	0.214285714285714
GENIE-MSK-P-0048861-T01-IM6	0.195121951219512
GENIE-MSK-P-0048862-T01-IM6	0.24390243902439
GENIE-MSK-P-0048864-T01-IM6	0.24390243902439
GENIE-MSK-P-0048865-T03-IM6	0.51219512195122
GENIE-MSK-P-0048866-T02-IM6	0.682926829268293
GENIE-MSK-P-0048868-T02-IM6	0.341463414634146
GENIE-MSK-P-0048873-T03-IM6	0.24390243902439
GENIE-MSK-P-0048874-T02-IM6	0.268292682926829
GENIE-MSK-P-0048875-T03-IM6	0.682926829268293
GENIE-MSK-P-0048876-T02-IH3	0
GENIE-MSK-P-0048876-T04-IH3	0
GENIE-MSK-P-0048878-T02-IH3	0.024390243902439
GENIE-MSK-P-0048879-T02-IH3	0
GENIE-MSK-P-0048879-T03-IH3	0
GENIE-MSK-P-0048880-T02-IM6	0
GENIE-MSK-P-0048881-T02-IM6	0.731707317073171
GENIE-MSK-P-0048882-T02-IH3	0.0487804878048781
GENIE-MSK-P-0048883-T02-IH3	0
GENIE-MSK-P-0048883-T04-IH3	0
GENIE-MSK-P-0048884-T03-IH3	0.146341463414634
GENIE-MSK-P-0048885-T02-IH3	0
GENIE-MSK-P-0048886-T02-IH3	0
GENIE-MSK-P-0048887-T01-IM6	0.707317073170732
GENIE-MSK-P-0048888-T01-IM6	0.902439024390244
GENIE-MSK-P-0048888-T03-IM7	0.19047619047619
GENIE-MSK-P-0048888-T05-IM7	0.666666666666667
GENIE-MSK-P-0048889-T01-IM6	0.292682926829268
GENIE-MSK-P-0048889-T03-IM7	0.333333333333333
GENIE-MSK-P-0048890-T01-IM6	0.829268292682927
GENIE-MSK-P-0048891-T01-IM6	0.24390243902439
GENIE-MSK-P-0048892-T01-IM6	0.341463414634146
GENIE-MSK-P-0048893-T01-IM6	0.121951219512195
GENIE-MSK-P-0048894-T01-IM6	0
GENIE-MSK-P-0048894-T02-IH3	0
GENIE-MSK-P-0048895-T01-IM6	0.195121951219512
GENIE-MSK-P-0048896-T01-IM6	0.317073170731707
GENIE-MSK-P-0048897-T01-IM6	0.170731707317073
GENIE-MSK-P-0048898-T01-IM6	0.804878048780488
GENIE-MSK-P-0048899-T01-IM6	0.51219512195122
GENIE-MSK-P-0048901-T01-IM6	0.414634146341463
GENIE-MSK-P-0048902-T01-IM6	0.463414634146341
GENIE-MSK-P-0048904-T01-IM6	0.390243902439024
GENIE-MSK-P-0048905-T01-IM6	0.0975609756097561
GENIE-MSK-P-0048906-T01-IM6	0.219512195121951
GENIE-MSK-P-0048907-T01-IM6	0.463414634146341
GENIE-MSK-P-0048908-T01-IM6	0.951219512195122
GENIE-MSK-P-0048909-T01-IM6	0.829268292682927
GENIE-MSK-P-0048910-T01-IM6	0.146341463414634
GENIE-MSK-P-0048911-T01-IM6	0.439024390243902
GENIE-MSK-P-0048912-T01-IM6	0.170731707317073
GENIE-MSK-P-0048913-T01-IM6	0.634146341463415
GENIE-MSK-P-0048914-T01-IM6	0.121951219512195
GENIE-MSK-P-0048915-T01-IM6	0.170731707317073
GENIE-MSK-P-0048916-T01-IM6	0.439024390243902
GENIE-MSK-P-0048917-T01-IM6	0.634146341463415
GENIE-MSK-P-0048918-T01-IM6	0.0487804878048781
GENIE-MSK-P-0048919-T01-IM6	0.536585365853659
GENIE-MSK-P-0048920-T01-IM6	0.0975609756097561
GENIE-MSK-P-0048921-T01-IM6	0.75609756097561
GENIE-MSK-P-0048922-T01-IM6	0.390243902439024
GENIE-MSK-P-0048923-T01-IM6	0.682926829268293
GENIE-MSK-P-0048924-T01-IM6	0.219512195121951
GENIE-MSK-P-0048925-T01-IM6	0.51219512195122
GENIE-MSK-P-0048926-T01-IM6	0.48780487804878
GENIE-MSK-P-0048929-T02-IM6	0.0487804878048781
GENIE-MSK-P-0048929-T03-IM7	0.214285714285714
GENIE-MSK-P-0048931-T03-IH3	0
GENIE-MSK-P-0048932-T02-IH3	0
GENIE-MSK-P-0048933-T01-IM6	0.658536585365854
GENIE-MSK-P-0048934-T01-IM6	0.146341463414634
GENIE-MSK-P-0048935-T01-IM6	0.365853658536585
GENIE-MSK-P-0048936-T01-IM6	0.219512195121951
GENIE-MSK-P-0048937-T01-IM6	0.951219512195122
GENIE-MSK-P-0048938-T01-IM6	0.658536585365854
GENIE-MSK-P-0048939-T01-IM6	0.146341463414634
GENIE-MSK-P-0048940-T01-IM6	0.634146341463415
GENIE-MSK-P-0048941-T01-IM6	0.75609756097561
GENIE-MSK-P-0048942-T01-IM6	0
GENIE-MSK-P-0048943-T01-IM6	0.24390243902439
GENIE-MSK-P-0048944-T01-IM6	0.0975609756097561
GENIE-MSK-P-0048945-T01-IM6	0.48780487804878
GENIE-MSK-P-0048947-T01-IM6	0.0487804878048781
GENIE-MSK-P-0048948-T01-IM6	0.463414634146341
GENIE-MSK-P-0048949-T01-IM6	0.170731707317073
GENIE-MSK-P-0048950-T01-IM6	0.195121951219512
GENIE-MSK-P-0048951-T01-IM6	0.560975609756098
GENIE-MSK-P-0048951-T02-IM7	0
GENIE-MSK-P-0048952-T01-IM6	0.195121951219512
GENIE-MSK-P-0048953-T01-IM6	0.780487804878049
GENIE-MSK-P-0048954-T01-IM6	0.219512195121951
GENIE-MSK-P-0048955-T01-IM6	0.0731707317073171
GENIE-MSK-P-0048956-T01-IM6	0.317073170731707
GENIE-MSK-P-0048957-T01-IM6	0.365853658536585
GENIE-MSK-P-0048958-T01-IM6	0.51219512195122
GENIE-MSK-P-0048959-T01-IH3	0.146341463414634
GENIE-MSK-P-0048960-T01-IH3	0.0975609756097561
GENIE-MSK-P-0048960-T02-IH3	0.292682926829268
GENIE-MSK-P-0048961-T01-IH3	0
GENIE-MSK-P-0048962-T01-IH3	0
GENIE-MSK-P-0048963-T01-IH3	0
GENIE-MSK-P-0048963-T02-IH3	0.0487804878048781
GENIE-MSK-P-0048964-T02-IH3	0
GENIE-MSK-P-0048968-T01-IM6	0.390243902439024
GENIE-MSK-P-0048969-T01-IM6	0.146341463414634
GENIE-MSK-P-0048970-T01-IM6	0.609756097560976
GENIE-MSK-P-0048971-T01-IM6	0.219512195121951
GENIE-MSK-P-0048972-T01-IM6	0.170731707317073
GENIE-MSK-P-0048973-T01-IM6	0.317073170731707
GENIE-MSK-P-0048973-T02-IM7	0.238095238095238
GENIE-MSK-P-0048974-T01-IM6	0.195121951219512
GENIE-MSK-P-0048977-T01-IM6	0.341463414634146
GENIE-MSK-P-0048978-T01-IM6	0.0975609756097561
GENIE-MSK-P-0048979-T01-IM6	0.0731707317073171
GENIE-MSK-P-0048980-T01-IM6	0.536585365853659
GENIE-MSK-P-0048981-T01-IM6	0.146341463414634
GENIE-MSK-P-0048982-T01-IM6	0.414634146341463
GENIE-MSK-P-0048983-T01-IM6	0.414634146341463
GENIE-MSK-P-0048984-T01-IM6	0
GENIE-MSK-P-0048985-T01-IM6	0.170731707317073
GENIE-MSK-P-0048986-T01-IM6	0.219512195121951
GENIE-MSK-P-0048987-T01-IM6	0
GENIE-MSK-P-0048988-T01-IM6	0.219512195121951
GENIE-MSK-P-0048991-T01-IM6	0.0731707317073171
GENIE-MSK-P-0048992-T01-IM6	0.707317073170732
GENIE-MSK-P-0048993-T01-IM6	0.268292682926829
GENIE-MSK-P-0048994-T01-IM6	0.121951219512195
GENIE-MSK-P-0048995-T01-IM6	0.560975609756098
GENIE-MSK-P-0048996-T01-IM6	0.195121951219512
GENIE-MSK-P-0048997-T01-IM6	0
GENIE-MSK-P-0048998-T01-IM6	0
GENIE-MSK-P-0048999-T01-IM6	0
GENIE-MSK-P-0049000-T01-IM6	0.317073170731707
GENIE-MSK-P-0049001-T01-IM6	0.414634146341463
GENIE-MSK-P-0049002-T01-IM6	0.0731707317073171
GENIE-MSK-P-0049003-T01-IM6	0.219512195121951
GENIE-MSK-P-0049004-T01-IM6	0.341463414634146
GENIE-MSK-P-0049005-T01-IM6	0.48780487804878
GENIE-MSK-P-0049006-T01-IM6	0.365853658536585
GENIE-MSK-P-0049007-T01-IM6	0.365853658536585
GENIE-MSK-P-0049008-T01-IM6	0.268292682926829
GENIE-MSK-P-0049009-T01-IM6	0
GENIE-MSK-P-0049010-T01-IM6	0.414634146341463
GENIE-MSK-P-0049011-T01-IM6	0
GENIE-MSK-P-0049011-T02-IM6	0.146341463414634
GENIE-MSK-P-0049012-T02-IM6	0.609756097560976
GENIE-MSK-P-0049017-T02-IH3	0
GENIE-MSK-P-0049018-T02-IH3	0
GENIE-MSK-P-0049018-T03-IH3	0
GENIE-MSK-P-0049018-T04-IH3	0
GENIE-MSK-P-0049019-T02-IH3	0
GENIE-MSK-P-0049020-T02-IH3	0
GENIE-MSK-P-0049021-T02-IH3	0
GENIE-MSK-P-0049022-T02-IH3	0
GENIE-MSK-P-0049024-T02-IH3	0
GENIE-MSK-P-0049026-T01-IM6	0.536585365853659
GENIE-MSK-P-0049027-T01-IM6	0.0731707317073171
GENIE-MSK-P-0049028-T01-IM6	0.75609756097561
GENIE-MSK-P-0049029-T01-IM6	0.24390243902439
GENIE-MSK-P-0049030-T01-IM6	0.341463414634146
GENIE-MSK-P-0049031-T01-IM6	0
GENIE-MSK-P-0049032-T01-IM6	0.24390243902439
GENIE-MSK-P-0049033-T01-IM6	0.268292682926829
GENIE-MSK-P-0049034-T01-IM6	0.0487804878048781
GENIE-MSK-P-0049035-T01-IM6	0.0975609756097561
GENIE-MSK-P-0049036-T01-IM6	0.658536585365854
GENIE-MSK-P-0049037-T01-IM6	0.560975609756098
GENIE-MSK-P-0049038-T01-IM6	0.0487804878048781
GENIE-MSK-P-0049039-T01-IM6	0
GENIE-MSK-P-0049040-T01-IM6	0.75609756097561
GENIE-MSK-P-0049041-T01-IM6	0.121951219512195
GENIE-MSK-P-0049041-T02-IM6	0.585365853658537
GENIE-MSK-P-0049042-T01-IM6	0.0975609756097561
GENIE-MSK-P-0049043-T01-IM6	0.390243902439024
GENIE-MSK-P-0049043-T02-IM6	0.48780487804878
GENIE-MSK-P-0049043-T05-IM7	0.476190476190476
GENIE-MSK-P-0049043-T06-IM7	0.380952380952381
GENIE-MSK-P-0049044-T01-IM6	0.341463414634146
GENIE-MSK-P-0049044-T02-IM6	0.390243902439024
GENIE-MSK-P-0049045-T01-IM6	0.609756097560976
GENIE-MSK-P-0049046-T01-IM6	0.292682926829268
GENIE-MSK-P-0049047-T01-IM6	0
GENIE-MSK-P-0049048-T01-IM6	0.560975609756098
GENIE-MSK-P-0049049-T01-IM6	0.121951219512195
GENIE-MSK-P-0049050-T01-IM6	0.146341463414634
GENIE-MSK-P-0049056-T01-IM6	0
GENIE-MSK-P-0049057-T01-IM6	0.48780487804878
GENIE-MSK-P-0049058-T01-IM6	0.219512195121951
GENIE-MSK-P-0049059-T01-IM6	0.48780487804878
GENIE-MSK-P-0049060-T01-IM6	0.219512195121951
GENIE-MSK-P-0049061-T01-IM6	0.536585365853659
GENIE-MSK-P-0049062-T01-IM6	0.0975609756097561
GENIE-MSK-P-0049063-T01-IM6	0
GENIE-MSK-P-0049063-T02-IM6	0
GENIE-MSK-P-0049064-T01-IM6	0
GENIE-MSK-P-0049065-T01-IM6	0.585365853658537
GENIE-MSK-P-0049066-T01-IM6	0.707317073170732
GENIE-MSK-P-0049068-T01-IM6	0.170731707317073
GENIE-MSK-P-0049069-T01-IM6	0.317073170731707
GENIE-MSK-P-0049070-T01-IM6	0.317073170731707
GENIE-MSK-P-0049071-T01-IM6	0.170731707317073
GENIE-MSK-P-0049072-T01-IM6	0.634146341463415
GENIE-MSK-P-0049073-T01-IM6	0.0487804878048781
GENIE-MSK-P-0049074-T01-IM6	0
GENIE-MSK-P-0049075-T01-IM6	0.48780487804878
GENIE-MSK-P-0049076-T01-IM6	0.341463414634146
GENIE-MSK-P-0049077-T01-IM6	0.365853658536585
GENIE-MSK-P-0049078-T01-IM6	0
GENIE-MSK-P-0049078-T04-IM6	0.0487804878048781
GENIE-MSK-P-0049079-T01-IM6	0.878048780487805
GENIE-MSK-P-0049079-T02-IM6	0.731707317073171
GENIE-MSK-P-0049080-T01-IM6	0.121951219512195
GENIE-MSK-P-0049080-T02-IM6	0.292682926829268
GENIE-MSK-P-0049081-T01-IM6	0.414634146341463
GENIE-MSK-P-0049082-T01-IM6	0.146341463414634
GENIE-MSK-P-0049083-T01-IH3	0
GENIE-MSK-P-0049084-T01-IH3	0
GENIE-MSK-P-0049085-T01-IH3	0
GENIE-MSK-P-0049086-T01-IH3	0
GENIE-MSK-P-0049087-T01-IM6	0.365853658536585
GENIE-MSK-P-0049088-T01-IM6	0.560975609756098
GENIE-MSK-P-0049089-T01-IM6	0.146341463414634
GENIE-MSK-P-0049090-T01-IM6	0.51219512195122
GENIE-MSK-P-0049091-T01-IM6	0.48780487804878
GENIE-MSK-P-0049091-T02-IM6	0.51219512195122
GENIE-MSK-P-0049092-T01-IM6	0.365853658536585
GENIE-MSK-P-0049093-T01-IM6	0.170731707317073
GENIE-MSK-P-0049094-T01-IM6	0.390243902439024
GENIE-MSK-P-0049095-T01-IM6	0.268292682926829
GENIE-MSK-P-0049096-T01-IM6	0.24390243902439
GENIE-MSK-P-0049097-T01-IM6	0.121951219512195
GENIE-MSK-P-0049097-T02-IM7	0.119047619047619
GENIE-MSK-P-0049098-T01-IM6	0.292682926829268
GENIE-MSK-P-0049099-T01-IM6	0.0487804878048781
GENIE-MSK-P-0049100-T01-IH3	0
GENIE-MSK-P-0049100-T02-IH3	0
GENIE-MSK-P-0049101-T01-IH3	0
GENIE-MSK-P-0049102-T01-IH3	0.0487804878048781
GENIE-MSK-P-0049103-T01-IH3	0
GENIE-MSK-P-0049103-T02-IH3	0
GENIE-MSK-P-0049104-T01-IH3	0
GENIE-MSK-P-0049105-T01-IH3	0
GENIE-MSK-P-0049106-T01-IH3	0
GENIE-MSK-P-0049106-T02-IH3	0
GENIE-MSK-P-0049106-T03-IM6	0.024390243902439
GENIE-MSK-P-0049112-T01-IM6	0.121951219512195
GENIE-MSK-P-0049112-T03-IM7	0.0952380952380952
GENIE-MSK-P-0049113-T01-IM6	0.0975609756097561
GENIE-MSK-P-0049114-T01-IM6	0
GENIE-MSK-P-0049114-T02-IM6	0
GENIE-MSK-P-0049115-T01-IM6	0.121951219512195
GENIE-MSK-P-0049116-T01-IM6	0.439024390243902
GENIE-MSK-P-0049117-T01-IM6	0.0975609756097561
GENIE-MSK-P-0049118-T01-IM6	0.48780487804878
GENIE-MSK-P-0049119-T01-IM6	0.0731707317073171
GENIE-MSK-P-0049120-T01-IM6	0.585365853658537
GENIE-MSK-P-0049122-T01-IM6	0.0487804878048781
GENIE-MSK-P-0049123-T01-IM6	0
